pair_id,team_low_code,team_high_code,team_low_name,team_high_name,verification_status,source,source_status,evidence_url,match_count,checked_at
bih-hai,BIH,HAI,波黑,海地,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/bosnia-and-herzegovina/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
bih-hai,BIH,HAI,波黑,海地,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13952/bosnia-herzegovina/record-opponent/,0,2026-05-20T06:23:57.054Z
bih-hai,BIH,HAI,波黑,海地,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/26/2026/Bosnia_Herzegovina.html,0,2026-05-20T06:32:28.682Z
bih-irq,BIH,IRQ,波黑,伊拉克,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.930Z
bih-irq,BIH,IRQ,波黑,伊拉克,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/bosnia-and-herzegovina/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
bih-irq,BIH,IRQ,波黑,伊拉克,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13952/bosnia-herzegovina/record-opponent/,0,2026-05-20T06:23:57.054Z
bih-irq,BIH,IRQ,波黑,伊拉克,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/26/2026/Bosnia_Herzegovina.html,0,2026-05-20T06:32:28.682Z
bih-ksa,BIH,KSA,波黑,沙特阿拉伯,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.931Z
bih-ksa,BIH,KSA,波黑,沙特阿拉伯,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/bosnia-and-herzegovina/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
bih-ksa,BIH,KSA,波黑,沙特阿拉伯,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13952/bosnia-herzegovina/record-opponent/,0,2026-05-20T06:23:57.054Z
bih-ksa,BIH,KSA,波黑,沙特阿拉伯,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/26/2026/Bosnia_Herzegovina.html,0,2026-05-20T06:32:28.682Z
bih-mar,BIH,MAR,波黑,摩洛哥,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.931Z
bih-mar,BIH,MAR,波黑,摩洛哥,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/bosnia-and-herzegovina/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
bih-mar,BIH,MAR,波黑,摩洛哥,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13952/bosnia-herzegovina/record-opponent/,0,2026-05-20T06:23:57.054Z
bih-mar,BIH,MAR,波黑,摩洛哥,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/26/2026/Bosnia_Herzegovina.html,0,2026-05-20T06:32:28.682Z
bih-nzl,BIH,NZL,波黑,新西兰,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.931Z
bih-nzl,BIH,NZL,波黑,新西兰,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/bosnia-and-herzegovina/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
bih-nzl,BIH,NZL,波黑,新西兰,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13952/bosnia-herzegovina/record-opponent/,0,2026-05-20T06:23:57.054Z
bih-nzl,BIH,NZL,波黑,新西兰,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/26/2026/Bosnia_Herzegovina.html,0,2026-05-20T06:32:28.682Z
bih-pan,BIH,PAN,波黑,巴拿马,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.931Z
bih-pan,BIH,PAN,波黑,巴拿马,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/bosnia-and-herzegovina/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
bih-pan,BIH,PAN,波黑,巴拿马,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13952/bosnia-herzegovina/record-opponent/,0,2026-05-20T06:23:57.054Z
bih-pan,BIH,PAN,波黑,巴拿马,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/26/2026/Bosnia_Herzegovina.html,0,2026-05-20T06:32:28.682Z
bih-rsa,BIH,RSA,波黑,南非,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T07:22:12.017Z
bih-rsa,BIH,RSA,波黑,南非,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/bosnia-and-herzegovina/tab/opposingTeams/opposition/South%20Africa/,0,2026-05-20T06:23:57.054Z
bih-rsa,BIH,RSA,波黑,南非,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13952/bosnia-herzegovina/record-opponent/,0,2026-05-20T06:23:57.054Z
bih-rsa,BIH,RSA,波黑,南非,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/26/2026/Bosnia_Herzegovina.html,0,2026-05-20T07:21:56.390Z
bih-uru,BIH,URU,波黑,乌拉圭,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:34:26.306Z
bih-uru,BIH,URU,波黑,乌拉圭,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/bosnia-and-herzegovina/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
bih-uru,BIH,URU,波黑,乌拉圭,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13952/bosnia-herzegovina/record-opponent/,0,2026-05-20T06:23:57.054Z
bih-uru,BIH,URU,波黑,乌拉圭,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/26/2026/Bosnia_Herzegovina.html,0,2026-05-20T06:34:18.397Z
bra-cpv,BRA,CPV,巴西,佛得角,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:34:26.306Z
bra-cpv,BRA,CPV,巴西,佛得角,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/brazil/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
bra-cpv,BRA,CPV,巴西,佛得角,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te268/brazil/record-opponent/,0,2026-05-20T06:23:57.054Z
bra-cpv,BRA,CPV,巴西,佛得角,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/28/2026/Brazil.html,0,2026-05-20T06:34:18.397Z
bra-cuw,BRA,CUW,巴西,库拉索,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:34:26.306Z
bra-cuw,BRA,CUW,巴西,库拉索,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/brazil/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
bra-cuw,BRA,CUW,巴西,库拉索,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te268/brazil/record-opponent/,0,2026-05-20T06:23:57.054Z
bra-cuw,BRA,CUW,巴西,库拉索,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/28/2026/Brazil.html,0,2026-05-20T06:34:18.397Z
bra-jor,BRA,JOR,巴西,约旦,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:34:26.307Z
bra-jor,BRA,JOR,巴西,约旦,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/brazil/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
bra-jor,BRA,JOR,巴西,约旦,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te268/brazil/record-opponent/,0,2026-05-20T06:23:57.054Z
bra-jor,BRA,JOR,巴西,约旦,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/28/2026/Brazil.html,0,2026-05-20T06:34:18.397Z
bra-uzb,BRA,UZB,巴西,乌兹别克斯坦,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:34:26.307Z
bra-uzb,BRA,UZB,巴西,乌兹别克斯坦,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/brazil/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
bra-uzb,BRA,UZB,巴西,乌兹别克斯坦,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te268/brazil/record-opponent/,0,2026-05-20T06:23:57.054Z
bra-uzb,BRA,UZB,巴西,乌兹别克斯坦,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/28/2026/Brazil.html,0,2026-05-20T06:34:18.397Z
can-cod,CAN,COD,加拿大,刚果（金）,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.933Z
can-cod,CAN,COD,加拿大,刚果（金）,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/canada/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
can-cod,CAN,COD,加拿大,刚果（金）,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te1104/canada/record-opponent/,0,2026-05-20T06:23:57.054Z
can-cod,CAN,COD,加拿大,刚果（金）,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/36/2026/Canada.html,0,2026-05-20T06:32:28.682Z
can-cpv,CAN,CPV,加拿大,佛得角,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.933Z
can-cpv,CAN,CPV,加拿大,佛得角,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/canada/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
can-cpv,CAN,CPV,加拿大,佛得角,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te1104/canada/record-opponent/,0,2026-05-20T06:23:57.054Z
can-cpv,CAN,CPV,加拿大,佛得角,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/36/2026/Canada.html,0,2026-05-20T06:32:28.682Z
can-jor,CAN,JOR,加拿大,约旦,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.934Z
can-jor,CAN,JOR,加拿大,约旦,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/canada/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
can-jor,CAN,JOR,加拿大,约旦,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te1104/canada/record-opponent/,0,2026-05-20T06:23:57.054Z
can-jor,CAN,JOR,加拿大,约旦,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/36/2026/Canada.html,0,2026-05-20T06:32:28.682Z
can-nor,CAN,NOR,加拿大,挪威,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.934Z
can-nor,CAN,NOR,加拿大,挪威,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/canada/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
can-nor,CAN,NOR,加拿大,挪威,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te1104/canada/record-opponent/,0,2026-05-20T06:23:57.054Z
can-nor,CAN,NOR,加拿大,挪威,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/36/2026/Canada.html,0,2026-05-20T06:32:28.682Z
can-sen,CAN,SEN,加拿大,塞内加尔,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.934Z
can-sen,CAN,SEN,加拿大,塞内加尔,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/canada/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
can-sen,CAN,SEN,加拿大,塞内加尔,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te1104/canada/record-opponent/,0,2026-05-20T06:23:57.054Z
can-sen,CAN,SEN,加拿大,塞内加尔,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/36/2026/Canada.html,0,2026-05-20T06:32:28.682Z
can-swe,CAN,SWE,加拿大,瑞典,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.934Z
can-swe,CAN,SWE,加拿大,瑞典,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/canada/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
can-swe,CAN,SWE,加拿大,瑞典,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te1104/canada/record-opponent/,0,2026-05-20T06:23:57.054Z
can-swe,CAN,SWE,加拿大,瑞典,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/36/2026/Canada.html,0,2026-05-20T06:32:28.682Z
civ-cpv,CIV,CPV,科特迪瓦,佛得角,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.935Z
civ-cpv,CIV,CPV,科特迪瓦,佛得角,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/ivory-coast/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
civ-cpv,CIV,CPV,科特迪瓦,佛得角,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te539/ivory-coast/record-opponent/,0,2026-05-20T06:23:57.054Z
civ-cpv,CIV,CPV,科特迪瓦,佛得角,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/209/2026/Ivory_Coast.html,0,2026-05-20T06:32:28.682Z
civ-cro,CIV,CRO,科特迪瓦,克罗地亚,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.935Z
civ-cro,CIV,CRO,科特迪瓦,克罗地亚,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/ivory-coast/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
civ-cro,CIV,CRO,科特迪瓦,克罗地亚,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te539/ivory-coast/record-opponent/,0,2026-05-20T06:23:57.054Z
civ-cro,CIV,CRO,科特迪瓦,克罗地亚,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/209/2026/Ivory_Coast.html,0,2026-05-20T06:32:28.682Z
civ-cuw,CIV,CUW,科特迪瓦,库拉索,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.906Z
civ-cuw,CIV,CUW,科特迪瓦,库拉索,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/ivory-coast/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
civ-cuw,CIV,CUW,科特迪瓦,库拉索,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te539/ivory-coast/record-opponent/,0,2026-05-20T06:23:57.054Z
civ-cuw,CIV,CUW,科特迪瓦,库拉索,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/209/2026/Ivory_Coast.html,0,2026-05-20T06:32:28.682Z
civ-cze,CIV,CZE,科特迪瓦,捷克,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.935Z
civ-cze,CIV,CZE,科特迪瓦,捷克,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/ivory-coast/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
civ-cze,CIV,CZE,科特迪瓦,捷克,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te539/ivory-coast/record-opponent/,0,2026-05-20T06:23:57.054Z
civ-cze,CIV,CZE,科特迪瓦,捷克,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/209/2026/Ivory_Coast.html,0,2026-05-20T06:32:28.682Z
civ-ecu,CIV,ECU,科特迪瓦,厄瓜多尔,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:34:26.296Z
civ-ecu,CIV,ECU,科特迪瓦,厄瓜多尔,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/ivory-coast/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
civ-ecu,CIV,ECU,科特迪瓦,厄瓜多尔,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te539/ivory-coast/record-opponent/,0,2026-05-20T06:23:57.054Z
civ-ecu,CIV,ECU,科特迪瓦,厄瓜多尔,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/209/2026/Ivory_Coast.html,0,2026-05-20T06:34:18.397Z
civ-hai,CIV,HAI,科特迪瓦,海地,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.935Z
civ-hai,CIV,HAI,科特迪瓦,海地,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/ivory-coast/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
civ-hai,CIV,HAI,科特迪瓦,海地,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te539/ivory-coast/record-opponent/,0,2026-05-20T06:23:57.054Z
civ-hai,CIV,HAI,科特迪瓦,海地,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/209/2026/Ivory_Coast.html,0,2026-05-20T06:32:28.682Z
civ-irn,CIV,IRN,科特迪瓦,伊朗,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.936Z
civ-irn,CIV,IRN,科特迪瓦,伊朗,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/ivory-coast/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
civ-irn,CIV,IRN,科特迪瓦,伊朗,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te539/ivory-coast/record-opponent/,0,2026-05-20T06:23:57.054Z
civ-irn,CIV,IRN,科特迪瓦,伊朗,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/209/2026/Ivory_Coast.html,0,2026-05-20T06:32:28.682Z
civ-irq,CIV,IRQ,科特迪瓦,伊拉克,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.936Z
civ-irq,CIV,IRQ,科特迪瓦,伊拉克,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/ivory-coast/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
civ-irq,CIV,IRQ,科特迪瓦,伊拉克,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te539/ivory-coast/record-opponent/,0,2026-05-20T06:23:57.054Z
civ-irq,CIV,IRQ,科特迪瓦,伊拉克,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/209/2026/Ivory_Coast.html,0,2026-05-20T06:32:28.682Z
civ-nor,CIV,NOR,科特迪瓦,挪威,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.936Z
civ-nor,CIV,NOR,科特迪瓦,挪威,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/ivory-coast/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
civ-nor,CIV,NOR,科特迪瓦,挪威,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te539/ivory-coast/record-opponent/,0,2026-05-20T06:23:57.054Z
civ-nor,CIV,NOR,科特迪瓦,挪威,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/209/2026/Ivory_Coast.html,0,2026-05-20T06:32:28.682Z
civ-pan,CIV,PAN,科特迪瓦,巴拿马,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.936Z
civ-pan,CIV,PAN,科特迪瓦,巴拿马,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/ivory-coast/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
civ-pan,CIV,PAN,科特迪瓦,巴拿马,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te539/ivory-coast/record-opponent/,0,2026-05-20T06:23:57.054Z
civ-pan,CIV,PAN,科特迪瓦,巴拿马,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/209/2026/Ivory_Coast.html,0,2026-05-20T06:32:28.682Z
civ-uzb,CIV,UZB,科特迪瓦,乌兹别克斯坦,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.937Z
civ-uzb,CIV,UZB,科特迪瓦,乌兹别克斯坦,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/ivory-coast/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
civ-uzb,CIV,UZB,科特迪瓦,乌兹别克斯坦,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te539/ivory-coast/record-opponent/,0,2026-05-20T06:23:57.054Z
civ-uzb,CIV,UZB,科特迪瓦,乌兹别克斯坦,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/209/2026/Ivory_Coast.html,0,2026-05-20T06:32:28.682Z
cod-col,COD,COL,刚果（金）,哥伦比亚,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:34:26.298Z
cod-col,COD,COL,刚果（金）,哥伦比亚,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/congo-dr/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
cod-col,COD,COL,刚果（金）,哥伦比亚,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13961/dr-congo/record-opponent/,0,2026-05-20T06:23:57.054Z
cod-col,COD,COL,刚果（金）,哥伦比亚,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/55/2026/Dr_Congo.html,0,2026-05-20T06:34:18.397Z
cod-cro,COD,CRO,刚果（金）,克罗地亚,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.937Z
cod-cro,COD,CRO,刚果（金）,克罗地亚,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/congo-dr/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
cod-cro,COD,CRO,刚果（金）,克罗地亚,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13961/dr-congo/record-opponent/,0,2026-05-20T06:23:57.054Z
cod-cro,COD,CRO,刚果（金）,克罗地亚,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/55/2026/Dr_Congo.html,0,2026-05-20T06:32:28.682Z
cod-cuw,COD,CUW,刚果（金）,库拉索,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.937Z
cod-cuw,COD,CUW,刚果（金）,库拉索,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/congo-dr/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
cod-cuw,COD,CUW,刚果（金）,库拉索,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13961/dr-congo/record-opponent/,0,2026-05-20T06:23:57.054Z
cod-cuw,COD,CUW,刚果（金）,库拉索,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/55/2026/Dr_Congo.html,0,2026-05-20T06:32:28.682Z
cod-cze,COD,CZE,刚果（金）,捷克,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.937Z
cod-cze,COD,CZE,刚果（金）,捷克,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/congo-dr/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
cod-cze,COD,CZE,刚果（金）,捷克,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13961/dr-congo/record-opponent/,0,2026-05-20T06:23:57.054Z
cod-cze,COD,CZE,刚果（金）,捷克,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/55/2026/Dr_Congo.html,0,2026-05-20T06:32:28.682Z
cod-ecu,COD,ECU,刚果（金）,厄瓜多尔,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:34:26.307Z
cod-ecu,COD,ECU,刚果（金）,厄瓜多尔,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/congo-dr/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
cod-ecu,COD,ECU,刚果（金）,厄瓜多尔,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13961/dr-congo/record-opponent/,0,2026-05-20T06:23:57.054Z
cod-ecu,COD,ECU,刚果（金）,厄瓜多尔,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/55/2026/Dr_Congo.html,0,2026-05-20T06:34:18.397Z
cod-eng,COD,ENG,刚果（金）,英格兰,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.938Z
cod-eng,COD,ENG,刚果（金）,英格兰,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/congo-dr/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
cod-eng,COD,ENG,刚果（金）,英格兰,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13961/dr-congo/record-opponent/,0,2026-05-20T06:23:57.054Z
cod-eng,COD,ENG,刚果（金）,英格兰,confirmed_four_sources_no_match,national_football_teams,no_match,https://www.national-football-teams.com/country/55/2026/Dr_Congo.html,0,2026-05-20T06:32:28.682Z
cod-esp,COD,ESP,刚果（金）,西班牙,confirmed_four_sources_no_match,international_results,no_match,https://github.com/martj42/international_results/blob/master/results.csv,0,2026-05-20T06:32:44.938Z
cod-esp,COD,ESP,刚果（金）,西班牙,confirmed_four_sources_no_match,11v11,no_match,https://www.11v11.com/teams/congo-dr/tab/opposingTeams/,0,2026-05-20T06:23:57.054Z
cod-esp,COD,ESP,刚果（金）,西班牙,confirmed_four_sources_no_match,worldfootball,no_match,https://www.worldfootball.net/teams/te13961/dr-congo/record-opponent/,0,2026-05-20T06:23:57.054Z
